Title,Conference,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49
"Foundations for the implementation of higher-order subtyping - Matthias Blume Andrew W. Appel","ICFP 1997",0.0487067708,0.0487067710,0.0487067706,0.0487067707,2.7625796672,0.0487067709,0.0487067707,0.0487067707,0.0487067709,0.0487067711,0.0487067715,0.0487067709,0.0487067707,0.0487067707,0.0487067706,0.0487067708,0.0487067706,0.0487067708,0.0487067708,0.0487067708,0.0487067717,0.0487067709,0.0487067708,0.0487067707,66.2659265900,0.0487067707,0.0487067707,0.0487067707,0.0487067709,0.0487067708,0.0487067708,0.0487067709,0.0487067707,2.5012021417,0.0487067706,0.0487067709,0.0487067706,0.0487067707,0.0487067707,0.0487067708,0.0487067707,0.0487067710,0.0487067707,7.6651186713,0.0487067708,0.0487067706,0.0487067707,0.0487067707,0.0487067707,0.0487067707
"A practical subtyping system for Erlang - Karl Crary","ICFP 1997",0.0487067710,0.0487067707,0.0487067708,0.0487067708,0.0487067708,0.0487067719,0.0487067707,0.0487067707,0.0487067707,0.0487067708,0.0487067707,0.0487067707,0.0487067709,0.0487067711,0.0487067707,0.0487067708,0.0487067714,0.0487067710,0.0487067715,0.0487067707,0.0487067708,0.0487067706,0.0487067707,0.0487067707,15.9947553954,0.0487067708,0.0487067709,0.0487067708,0.0487067706,0.0487067706,0.0487067706,0.0487067712,0.0487067707,0.0487067715,0.0487067711,0.0487067707,0.0487067707,0.0487067718,0.0487067706,0.0487067709,0.0487067707,24.7113968736,0.0487067706,0.0487067710,0.0487067706,0.0487067710,0.0487067707,0.0487067712,3.4399680266,0.0487067709
"On the complexity of set-based analysis - Simon Marlow Philip Wadler","ICFP 1997",0.0487067711,1.7619261062,0.0487067708,12.8132864434,0.0487067709,0.0487067707,5.3480107662,0.0487067707,0.0487067710,0.0487067709,3.7986197211,0.0487067707,0.0487067712,0.0487067709,0.0487067710,0.0487067709,0.0487067708,3.7098823274,0.0487067708,0.0487067714,0.0487067709,0.0487067707,0.0487067710,0.0487067711,0.0487067709,0.0487067710,0.0487067707,0.0487067710,0.0487067707,0.0487067709,0.0487067707,0.0487067709,0.0487067711,0.0487067709,0.0487067713,0.0487067707,0.0487067712,12.2506221373,1.4759371237,0.0487067711,0.0487067709,0.0487067710,0.0487067711,0.0487067708,1.2313695221,0.0487067708,0.0487067718,0.0487067712,0.0487067708,0.0487067707
"Tupling calculation eliminates multiple data traversals - Nevin Heintze David McAllester","ICFP 1997",0.0487067718,11.8297061581,0.0487067708,7.8658276105,0.0487067711,0.0487067711,8.3805878184,0.0487067709,0.0487067710,0.0487067710,6.0085196370,0.0487067710,0.0487067710,0.0487067708,0.0487067712,0.0487067711,0.0487067710,0.0487067716,1.9895856276,0.0487067708,0.0487067717,0.0487067709,0.0487067710,0.0487067711,0.0487067715,0.0487067709,0.0487067709,0.0487067708,0.0487067709,0.0487067708,0.0487067708,0.0487067708,0.0487067710,0.0487067711,0.0487067709,0.0487067708,0.0487067709,8.3568425814,0.0487067707,1.5748461389,0.0487067709,0.0487067712,2.3837385718,0.0487067711,0.0487067708,0.0487067710,0.0487067716,0.0487067710,0.0487067708,0.0487067711
"A bounds inference method for vector-based memoization - Zhenjiang Hu Hideya Iwasaki Masato Takeichi Akihiko Takano","ICFP 1997",0.0487067709,0.0487067706,0.0487067706,4.5114498186,0.0487067706,0.0487067706,0.0487067714,0.0487067715,9.8992374284,0.0487067706,0.0487067706,0.0487067707,0.0487067712,0.0487067706,0.0487067709,0.0487067712,0.0487067705,4.8497202404,0.0487067707,0.0487067706,0.0487067706,0.0487067713,0.0487067706,0.0487067710,0.0487067711,0.0487067707,0.0487067710,0.0487067707,0.0487067713,0.0487067708,0.0487067707,0.0487067706,0.0487067706,0.0487067708,0.0487067706,0.0487067707,0.0487067707,6.8350782233,0.0487067706,0.0487067708,0.0487067711,0.0487067708,0.0487067706,0.0487067706,0.0487067707,9.1480481299,0.0487067707,0.0487067712,0.0487067706,0.0487067708
"On global dynamics of optimal graph reduction - Wei-Ngan Chin Masami Hagiya","ICFP 1997",0.0487067710,0.0487067708,0.0487067708,3.1068706370,0.0487067712,0.0487067706,0.0487067714,0.0487067708,0.0487067710,0.0487067716,0.0487067711,0.0487067710,0.0487067710,0.0487067709,8.3861063938,0.0487067709,0.0487067706,14.8116141136,0.0487067708,0.0487067708,0.0487067709,1.7394296527,0.0487067707,0.0487067709,0.0487067710,1.1645755912,0.0487067707,0.0487067709,1.7394296527,0.0487067709,0.0487067707,0.0487067707,0.0487067706,0.0487067708,0.0487067707,0.0487067713,0.0487067708,14.8839156962,0.0487067709,0.0487067709,0.0487067708,23.5577124122,0.0487067707,0.0487067709,0.0487067710,0.0487067708,0.0487067710,0.0487067708,0.0487067706,0.0487067709
"The development of Erlang - Julia L. Lawall Harry G. Mairson","ICFP 1997",0.0487067719,2.7301011853,0.0487067709,2.8450395321,0.0487067708,0.0487067707,0.0487067723,0.0487067712,0.0487067710,0.0487067714,0.0487067709,0.0487067712,0.0487067710,0.0487067708,0.0487067714,10.8541490689,0.0487067707,0.0487067712,0.0487067708,0.0487067717,0.0487067707,0.0487067708,3.3000395567,0.0487067714,0.0487067722,0.0487067709,0.0487067709,0.0487067712,0.0487067708,0.0487067710,0.0487067718,0.0487067708,0.0487067710,0.0487067708,0.0487067708,0.0487067712,0.0487067708,0.0487067718,0.0487067714,0.0487067710,0.0487067711,0.0487067710,0.0487067712,0.0487067708,0.0487067708,0.0487067711,7.6188743948,31.9440368598,0.0487067708,0.0487067714
"Type specialisation for imperative languages - Joe Armstrong","ICFP 1997",16.7178008481,3.6213423677,1.5045817396,0.0487067706,0.0487067707,0.0487067710,0.0487067707,0.0487067709,0.0487067712,0.0487067706,0.0487067707,0.0487067707,0.0487067710,0.0487067708,0.0487067709,0.0487067709,0.0487067714,0.0487067712,0.0487067709,0.0487067709,0.0487067707,8.5570179646,0.0487067714,0.0487067716,0.0487067712,0.0487067706,0.0487067710,0.0487067707,8.5570179646,0.0487067707,0.0487067707,0.0487067708,0.0487067712,14.9328950893,0.0487067708,0.0487067708,0.0487067709,0.0487067711,0.0487067709,0.0487067707,0.0487067711,0.0487067709,0.0487067708,0.0487067709,0.0487067708,5.3617766617,0.0487067715,1.1372215127,0.0487067708,0.0487067707
"Compositional references for stateful functional programming - Dirk Dussart John Hughes Peter Thiemann","ICFP 1997",0.0487067709,0.0487067709,0.0487067709,0.0487067706,0.0487067709,0.0487067706,0.0487067710,0.0487067708,0.0487067710,0.0487067707,1.1350091267,0.0487067709,0.0487067713,0.0487067706,0.0487067708,0.0487067715,0.0487067707,0.0487067712,0.0487067709,0.0487067708,0.0487067708,0.0487067708,0.0487067707,0.0487067707,17.3368156410,0.0487067707,2.8384524163,0.0487067706,0.0487067708,0.0487067707,0.0487067706,0.0487067707,0.0487067707,18.4935241264,0.0487067712,0.0487067707,5.0753264124,0.0487067717,0.0487067707,0.0487067713,0.0487067709,0.0487067711,0.0487067706,0.0487067707,0.0487067706,0.0487067710,6.4131128866,0.0487067708,0.0487067710,0.0487067707
"Monadic state: axiomatization and type safety - Koji Kagawa","ICFP 1997",0.0487067711,0.0487067709,0.0487067710,1.2120622933,0.0487067709,0.0487067707,0.0487067709,0.0487067711,0.0487067709,0.0487067709,13.7645845116,0.0487067710,0.0487067709,0.0487067707,0.0487067710,0.0487067712,0.0487067708,0.0487067715,0.0487067710,11.2310707516,0.0487067710,0.0487067709,0.0487067708,0.0487067710,0.0487067709,0.0487067706,0.0487067711,0.0487067708,0.0487067709,0.0487067708,0.0487067707,0.0487067708,0.0487067709,11.0358906228,0.0487067711,0.0487067709,18.3302548089,0.0487067714,0.0487067707,0.0487067716,0.0487067711,0.0487067711,2.7183776153,0.0487067716,0.0487067708,0.0487067709,0.0487067717,0.0487067708,0.0487067710,0.0487067710
"Type-driven defunctionalization - Allyn Dimock Robert Muller Franklyn Turbak J. B. Wells","ICFP 1997",0.0487067711,1.2816215417,0.0487067707,0.0487067710,0.0487067707,0.0487067708,0.0487067713,0.0487067708,7.4412123910,0.0487067707,0.0487067711,0.0487067708,0.0487067711,0.0487067712,0.0487067709,2.8703477976,0.0487067708,10.6337583888,0.0487067708,0.0487067714,0.0487067708,0.0487067710,4.4703334203,0.0487067709,22.2498232468,0.0487067708,0.0487067708,0.0487067708,0.0487067710,0.0487067710,0.0487067709,0.0487067711,0.0487067712,0.0487067708,0.0487067708,0.0487067707,0.0487067712,0.0487067714,0.0487067707,0.0487067710,0.0487067708,26.3938505903,0.0487067708,0.0487067712,0.0487067707,0.0487067710,0.0487067713,0.0487067709,0.0487067707,0.0487067711
"Implementing bit-addressing with specialization - John Launchbury Amr Sabry","ICFP 1997",0.0487067711,7.5658541825,0.0487067710,0.0487067708,0.0487067713,0.0487067710,12.5266524969,0.0487067707,0.0487067712,0.0487067712,6.8862358172,0.0487067711,0.0487067709,0.0487067712,0.0487067708,0.0487067711,19.0461864650,0.0487067709,0.0487067708,0.0487067711,0.0487067718,0.0487067707,0.0487067719,24.5650609211,0.0487067708,2.5495313178,0.0487067709,0.0487067710,0.0487067707,0.0487067712,0.0487067706,0.0487067711,0.0487067710,0.0487067711,0.0487067714,0.0487067710,1.5908467809,9.0902114973,0.0487067717,0.0487067709,0.0487067708,0.0487067710,0.0487067708,0.0487067718,0.0487067707,0.0487067711,0.0487067708,2.6177814347,0.0487067709,0.0487067712
"Structuring graphical paradigms in TkGofer - Scott Draves","ICFP 1997",6.0699240801,0.0487067708,0.0487067711,0.0487067710,0.0487067710,5.7045595641,7.1609691297,0.0487067711,2.2086406286,0.0487067711,4.7254317236,0.0487067710,0.0487067709,1.7469284307,0.0487067710,1.8035009156,0.0487067713,0.0487067710,0.0487067711,0.0487067708,0.0487067709,0.0487067711,0.0487067712,0.0487067713,0.0487067711,0.0487067708,0.0487067711,0.0487067708,0.0487067711,0.0487067709,0.0487067709,0.0487067710,0.0487067711,0.0487067711,0.0487067710,0.0487067709,0.0487067711,13.2645381801,0.0487067709,0.0487067713,0.0487067710,0.0487067711,0.0487067709,0.0487067718,0.0487067710,0.0487067714,0.0487067718,0.0487067708,14.6618585116,7.1407165200
"Functional reactive animation - Koen Claessen Ton Vullinghs Erik Meijer","ICFP 1997",10.7991938713,3.2078043094,0.0487067709,1.2721018577,0.0487067708,0.0487067709,0.0487067711,0.0487067710,0.0487067712,0.0487067707,0.0487067707,0.0487067707,0.0487067711,0.0487067707,1.7222266004,2.1415110260,0.0487067708,0.0487067711,0.0487067710,0.0487067708,0.0487067708,0.0487067709,0.0487067707,0.0487067710,0.0487067710,0.0487067707,1.6468286477,0.0487067707,0.0487067709,0.0487067708,0.0487067710,0.0487067708,0.0487067709,2.5004300280,0.0487067710,0.0487067708,56.2955911510,31.8526734283,0.0487067707,0.0487067709,0.0487067710,0.0487067710,0.0487067709,0.0487067712,0.0487067707,0.0487067710,0.0487067708,0.0487067710,0.0487067709,0.0487067709
"Automatic management of operating-system resources - Conal Elliott Paul Hudak","ICFP 1997",0.0487067710,1.7157879978,0.0487067711,0.0487067709,9.3377331898,0.0487067710,0.0487067718,0.0487067710,0.0487067713,0.0487067717,0.0487067714,0.0487067716,0.0487067708,0.0487067709,0.0487067708,0.0487067709,0.0487067710,4.8810107976,0.0487067716,0.0487067710,7.3652590569,0.0487067711,0.0487067710,0.0487067713,0.0487067709,0.0487067711,0.0487067711,0.0487067708,0.0487067711,0.0487067711,0.0487067713,0.0487067709,0.0487067708,0.0487067709,0.0487067711,0.0487067713,0.0487067710,3.5069636071,0.0487067708,0.0487067713,1.8026131867,0.0487067712,0.0487067709,0.0487067716,0.0487067709,0.0487067710,34.7315795338,0.0487067709,0.0487067709,0.0487067712
"Formal models of distributed memory management - Olin Shivers","ICFP 1997",0.0487067719,0.0487067711,0.0487067709,0.0487067707,0.0487067709,0.0487067707,2.7495959699,0.0487067708,0.0487067712,0.0487067710,0.0487067708,0.0487067709,0.0487067714,0.0487067707,0.0487067711,0.0487067710,0.0487067709,15.5753955880,0.0487067708,0.0487067707,0.0487067714,0.0487067709,0.0487067708,0.0487067709,6.4775901010,0.0487067707,0.0487067709,0.0487067707,0.0487067709,0.0487067707,2.8288752293,0.0487067709,0.0487067707,0.0487067709,0.0487067708,0.0487067711,0.0487067708,0.0487067712,0.0487067707,8.6120769449,0.0487067709,0.0487067712,0.0487067711,0.0487067714,0.0487067710,0.0487067711,0.0487067710,0.0487067717,0.0487067710,0.0487067707
"The measured cost of copying garbage collection mechanisms - Christian Ungureanu Benjamin Goldberg","ICFP 1997",0.0487067709,0.0487067713,0.0487067711,0.0487067707,4.5915863144,0.0487067709,16.0242502926,0.0487067707,0.0487067709,0.0487067708,0.0487067709,0.0487067707,0.0487067706,0.0487067711,0.0487067709,0.0487067708,0.0487067709,0.0487067709,3.8371035720,0.0487067708,0.0487067707,0.0487067708,0.0487067711,0.0487067708,0.0487067713,0.0487067707,0.0487067708,0.0487067706,0.0487067708,0.0487067708,0.0487067711,0.0487067709,0.0487067708,0.0487067709,0.0487067717,0.0487067707,0.0487067709,0.0487067713,0.0487067708,0.0487067709,0.0487067711,27.0847581212,0.0487067709,4.7058355357,0.0487067710,0.0487067708,0.0487067710,0.0487067707,0.0487067712,0.0487067710
"A GUI on top of a functional language (poster) - Michael W. Hicks Jonathan T. Moore Scott M. Nettles","ICFP 1997",0.0487067709,1.3724402436,0.0487067708,0.0487067709,0.0487067716,0.0487067707,0.0487067709,0.0487067712,0.0487067713,0.0487067708,0.0487067708,0.0487067707,0.0487067714,0.0487067710,0.0487067713,0.0487067714,0.0487067707,0.0487067711,0.0487067708,0.0487067709,0.0487067709,2.1395336367,0.0487067706,0.0487067710,1.6638588387,0.0487067709,0.0487067710,0.0487067709,2.1395336367,0.0487067712,0.0487067709,0.0487067711,0.0487067710,0.0487067709,0.0487067717,0.0487067709,0.0487067715,0.0487067709,0.0487067709,0.0487067716,0.0487067717,10.0782787365,0.0487067710,0.0487067710,0.0487067716,0.0487067715,2.5069601365,0.0487067708,0.0487067716,9.4403421418
"Systematic realisation of control flow analyses for CML - Jeffrey M. Bell Françoise Bellegarde James Hook","ICFP 1997",0.0487067715,25.2860530201,0.0487067709,1.3266050511,0.0487067710,0.0487067707,0.0487067711,0.0487067710,0.0487067712,0.0487067710,4.2591522739,3.4343763928,0.0487067712,0.0487067709,0.0487067710,21.8496730606,0.0487067708,3.7306385676,0.0487067713,0.0487067708,0.0487067719,0.0487067710,0.0487067715,0.0487067710,0.0487067709,0.0487067708,0.0487067709,0.0487067708,0.0487067710,0.0487067707,0.0487067711,0.0487067707,0.0487067709,27.7165992124,0.0487067707,0.0487067708,0.0487067709,3.4276160240,0.0487067707,0.0487067714,0.0487067710,0.0487067711,0.0487067718,0.0487067711,0.0487067711,0.0487067710,16.7935942839,7.6627597994,0.0487067708,0.0487067708
"Functional programming with graphs - Kirsten L. Solberg Gasser Flemming Nielson Hanne Riis Nielson","ICFP 1997",0.0487067711,0.0487067708,0.0487067707,0.0487067707,0.0487067707,0.0487067707,0.0487067709,0.0487067709,0.0487067709,0.0487067707,0.0487067710,0.0487067709,0.0487067708,0.0487067709,0.0487067710,0.0487067709,0.0487067709,0.0487067707,0.0487067709,0.0487067710,9.4494790544,0.0487067709,0.0487067709,0.0487067708,4.4594860091,0.0487067707,0.0487067709,0.0487067708,0.0487067709,0.0487067707,0.0487067707,3.4614816789,0.0487067710,10.3702864270,0.0487067707,0.0487067708,0.0487067710,0.0487067707,0.0487067708,0.0487067708,0.0487067708,12.5028006685,0.0487067709,0.0487067714,0.0487067710,0.0487067708,0.0487067710,0.0487067706,0.0487067706,0.0487067717
"Catenable double-ended queues - Martin Erwig","ICFP 1997",0.0487067707,0.0487067707,0.0487067709,0.0487067706,0.0487067707,0.0487067706,0.0487067708,1.5107793480,0.0487067711,0.0487067707,0.0487067707,0.0487067707,0.0487067714,0.0487067708,0.0487067708,0.0487067714,0.0487067707,0.0487067707,0.0487067711,0.0487067708,6.8843316159,0.0487067708,0.0487067706,0.0487067706,17.7891460363,0.0487067707,0.0487067711,0.0487067709,0.0487067708,0.0487067708,0.0487067707,3.5521059647,0.0487067706,6.9033200818,0.0487067710,0.0487067712,0.0487067711,0.0487067711,0.0487067708,6.2395331988,0.0487067711,9.4617311345,0.0487067710,0.0487067710,0.0487067708,0.0487067710,0.0487067709,0.0487067707,0.0487067707,0.0487067712
"Statically checkable pattern abstractions - Chris Okasaki","ICFP 1997",0.0487067713,0.0487067709,0.0487067710,0.0487067707,1.2240888475,0.0487067717,0.0487067708,0.0487067709,0.0487067709,0.0487067709,0.0487067709,0.0487067710,0.0487067709,0.0487067709,0.0487067710,0.0487067708,0.0487067711,1.3002606163,0.0487067707,0.0487067708,0.9102000201,0.0487067707,3.4585666916,0.0487067708,0.0487067709,0.0487067710,0.0487067713,0.0487067707,0.0487067707,0.0487067707,0.0487067706,0.0487067711,0.0487067709,0.0487067707,0.0487067708,0.0487067707,0.0487067708,0.0487067714,0.0487067706,0.0487067707,1.1711172813,0.0487067709,1.1171466105,0.0487067709,0.0487067707,0.0487067709,41.9122472196,0.0487067707,7.2960268625,0.0487067708
"Flexible representation analysis - Manuel Fähndrich John Boyland","ICFP 1997",0.0487067710,0.0487067709,0.0487067710,0.0487067713,0.0487067707,0.0487067710,70.8941623497,0.0487067710,0.0487067712,0.0487067708,0.0487067708,0.0487067709,0.0487067710,0.0487067708,0.0487067709,0.0487067709,0.0487067710,0.0487067710,0.0487067710,0.0487067709,0.0487067707,0.0487067709,3.1575369434,0.0487067708,0.0487067709,0.0487067713,0.0487067708,0.0487067708,0.0487067709,0.0487067708,0.0487067707,0.0487067716,0.0487067708,5.8058048510,2.1232456800,0.0487067707,0.0487067709,0.0487067712,0.0487067707,0.0487067707,0.0487067710,0.0487067710,0.0487067707,0.0487067708,0.0487067708,16.5341903682,7.6833934001,1.1426137850,0.0487067708,0.0487067709
"The effectiveness of flow analysis for inlining - Zhong Shao","ICFP 1997",0.0487067710,0.0487067710,0.0487067709,0.0487067708,0.0487067710,0.0487067707,0.0487067712,0.0487067709,0.0487067713,0.0487067710,0.0487067708,0.0487067709,0.0487067713,0.0487067708,0.0487067709,0.0487067713,0.0487067708,0.0487067710,0.0487067710,0.0487067710,12.6908224210,3.0857046798,0.0487067707,0.0487067708,0.0487067710,0.0487067707,0.0487067711,0.0487067707,3.0857046798,21.7069492827,0.0487067707,1.2951705044,0.0487067708,0.0487067717,0.0487067720,0.0487067709,0.0487067711,0.0487067714,0.0487067707,0.0487067716,0.0487067711,6.9752545899,0.0487067715,0.0487067716,0.0487067707,15.5013412149,0.0487067712,0.0487067709,0.0487067712,0.0487067708
"Lambda-splitting: a higher-order approach to cross-module optimizations - J. Michael Ashley","ICFP 1997",19.1890946145,0.0487067711,2.2632099834,0.0487067708,0.0487067709,0.0487067708,136.4186199946,0.0487067710,0.0487067708,0.0487067708,0.0487067708,0.0487067711,4.2851806622,0.0487067708,0.0487067708,0.0487067713,0.0487067711,0.0487067712,0.0487067707,0.0487067709,0.0487067715,0.0487067708,0.0487067708,0.0487067710,0.0487067709,0.0487067712,0.0487067711,0.0487067709,0.0487067708,0.0487067709,0.0487067710,0.0487067707,0.0487067709,0.0487067707,0.0487067710,0.0487067707,0.0487067709,6.7189529230,0.0487067709,0.0487067712,3.4171824277,0.0487067711,0.0487067707,0.0487067711,0.0487067708,0.0487067709,0.0487067713,0.0487067707,0.0487067713,0.0487067709
"Building program optimizers with rewriting strategies - Yasuhiko Minamide Jacques Garrigue","ICFP 1998",0.0487067709,0.0487067707,0.0487067708,0.0487067708,0.0487067709,0.0487067710,0.0487067717,0.0487067709,0.0487067712,0.0487067707,0.0487067706,0.0487067706,0.0487067709,0.0487067709,0.0487067709,0.0487067709,0.0487067709,0.0487067709,0.0487067711,0.0487067707,0.0487067707,0.0487067712,0.0487067709,0.0487067708,0.0487067707,0.0487067707,0.0487067708,0.0487067707,0.0487067712,0.0487067708,0.0487067710,0.0487067707,0.0487067709,0.0487067706,0.0487067713,0.0487067709,0.0487067708,0.0487067707,1.4578494557,27.0917522774,0.0487067708,0.0487067708,0.0487067706,0.0487067709,0.0487067706,0.0487067708,16.5965185629,0.0487067710,0.0487067710,0.0487067708
"YALE: yet another lambda evaluator based on interaction nets - Martin Odersky","ICFP 1998",0.0487067709,0.0487067710,0.0487067708,0.0487067708,0.0487067711,0.0487067707,0.0487067711,0.0487067709,0.0487067708,0.0487067708,0.0487067712,0.0487067711,0.0487067712,0.0487067708,2.1380383895,0.0487067711,0.0487067707,0.0487067711,0.0487067709,0.0487067710,0.0487067709,0.0487067709,0.0487067708,0.0487067709,0.0487067708,0.0487067710,0.0487067710,0.0487067707,0.0487067709,0.0487067708,0.0487067708,0.0487067708,0.0487067707,0.0487067710,0.0487067719,0.0487067706,41.7221576352,0.0487067707,0.0487067708,10.8850053788,0.0487067712,0.0487067715,1.4496256603,0.0487067714,0.0487067708,0.0487067709,0.0487067708,0.0487067708,0.0487067708,0.0487067710
"Compiling standard ML to Java bytecodes - Ian Mackie","ICFP 1998",0.0487067708,0.0487067708,0.0487067706,0.0487067709,0.0487067710,0.0487067706,8.1685824549,0.0487067706,0.0487067710,0.0487067708,0.0487067708,0.0487067709,0.0487067711,0.0487067707,0.0487067710,0.0487067708,0.0487067706,0.0487067711,0.0487067715,0.0487067708,7.7942052826,0.7467740409,0.0487067708,0.0487067709,0.0487067714,0.0487067707,0.0487067709,0.0487067708,0.7467740409,0.0487067706,0.0487067706,0.0487067706,0.0487067706,0.0487067710,0.0487067713,0.0487067708,0.0487067708,0.0487067710,0.0487067707,8.4627860836,0.0487067711,28.3731187054,0.0487067707,0.0487067715,0.0487067709,0.0487067708,0.0487067710,0.0487067709,0.0487067708,0.0487067709
"Typed cross-module compilation - Nick Benton Andrew Kennedy George Russell","ICFP 1998",0.0487067708,2.3080436679,43.3040461512,0.0487067707,0.0487067710,0.0487067709,6.8439905110,10.0958331944,0.0487067712,0.0487067713,20.2987265949,3.7499548310,0.0487067710,0.0487067708,0.0487067709,0.0487067711,0.0487067710,0.0487067710,0.0487067713,0.0487067710,0.0487067713,0.0487067709,1.8325211540,0.0487067714,0.0487067710,0.0487067710,0.0487067712,0.0487067713,0.0487067709,0.0487067707,0.0487067711,0.0487067709,0.0487067709,0.0487067708,0.0487067709,0.0487067711,0.0487067711,0.0487067710,5.2752366060,0.0487067711,3.8867654873,17.7122964022,0.0487067709,0.0487067711,0.0487067710,0.0487067712,7.8543127847,4.4227538436,0.0487067708,0.0487067711
"H/Direct: a binary foreign language interface for Haskell - Zhong Shao","ICFP 1998",10.9592920089,0.0487067709,0.0487067708,0.0487067707,0.0487067712,0.0487067709,6.2830928863,0.0487067708,0.0487067711,3.1981640576,0.0487067714,0.0487067710,0.0487067710,0.0487067707,0.0487067710,0.0487067712,0.0487067708,7.4930349063,5.2379950542,0.0487067706,0.0487067708,0.0487067708,0.0487067712,0.0487067709,0.0487067708,0.0487067708,0.0487067708,0.0487067709,0.0487067708,0.0487067708,0.0487067707,0.0487067707,1.7940356719,0.0487067710,2.9097715478,0.0487067708,19.1505785540,0.0487067709,0.0487067712,0.0487067708,0.0487067709,7.5044776193,0.0487067708,0.0487067713,0.0487067708,1.9566253840,0.0487067710,0.0487067710,0.0487067708,0.0487067708
"The spineless tagless G-machine, naturally - Sigbjorn Finne Daan Leijen Erik Meijer Simon Peyton Jones","ICFP 1998",0.0487067713,0.0487067707,0.0487067710,0.0487067713,0.0487067707,0.0487067708,0.0487067713,0.0487067709,0.0487067718,0.0487067707,0.0487067706,0.0487067707,14.0155808788,0.0487067707,0.0487067709,0.0487067713,0.0487067706,4.0439006032,0.0487067709,0.0487067708,0.0487067707,0.0487067710,0.0487067711,0.0487067708,0.0487067709,0.0487067706,0.0487067707,0.0487067708,0.0487067710,0.0487067707,0.0487067706,0.0487067713,0.0487067707,0.0487067706,0.0487067707,0.0487067708,0.0487067709,0.0487067710,0.0487067707,0.0487067707,0.0487067709,0.0487067708,0.0487067707,0.0487067709,0.0487067708,5.2073161883,18.9280293961,0.0487067707,0.0487067711,0.0487067708
"Lava: hardware design in Haskell - Jon Mountjoy","ICFP 1998",0.0487067714,1.2851737495,0.0487067709,7.1345959297,0.0487067709,0.0487067707,0.0487067709,0.0487067708,0.0487067714,0.0487067710,0.0487067711,0.0487067713,2.0902237233,0.0487067709,0.0487067719,0.0487067710,0.0487067708,13.7916592717,0.0487067708,0.0487067709,0.0487067708,0.0487067709,0.0487067709,0.0487067707,0.0487067712,0.0487067708,0.0487067710,0.0487067708,0.0487067709,0.0487067710,0.0487067708,0.0487067707,0.0487067708,0.0487067708,0.0487067708,0.0487067710,0.0487067711,75.1137538591,0.0487067709,0.0487067708,0.0487067709,16.1464329857,0.0487067709,0.0487067712,0.0487067710,28.8737166889,0.0487067711,6.9540979371,0.0487067722,0.0487067710
"Lazy computation with exact real numbers - Per Bjesse Koen Claessen Mary Sheeran Satnam Singh","ICFP 1998",0.0487067713,0.0487067708,13.5977104123,0.0487067707,0.0487067729,0.0487067709,0.0487067713,0.0487067708,0.0487067708,0.0487067711,0.0487067716,3.0774886364,0.0487067711,0.0487067707,7.1732380872,0.0487067709,0.0487067709,9.2059291126,0.0487067710,0.0487067708,0.0487067709,1.6189371769,0.0487067708,0.0487067710,0.0487067723,0.0487067707,0.0487067707,0.0487067708,1.6189371769,0.0487067706,0.0487067710,0.0487067708,0.0487067708,0.0487067708,0.0487067708,0.0487067711,0.0487067709,0.0487067713,0.0487067709,0.0487067711,0.0487067710,0.0487067715,0.0487067707,0.0487067710,0.0487067706,0.0487067712,0.0487067714,0.0487067709,0.0487067707,0.0487067708
"Functional differentiation of computer programs - Abbas Edalat Peter John Potts Philipp Sünderhauf","ICFP 1998",0.0487067708,5.0492629089,0.0487067706,0.0487067706,0.0487067709,0.0487067709,0.0487067708,0.0487067708,0.0487067711,0.0487067708,0.0487067709,0.0487067707,12.1621042685,0.0487067708,0.0487067708,0.0487067708,0.0487067707,0.0487067710,0.0487067709,0.0487067707,0.0487067707,3.2137688567,0.0487067707,4.3775320158,0.0487067712,0.0487067707,0.0487067708,0.0487067708,3.2137688567,0.0487067710,0.0487067707,0.0487067707,0.0487067707,0.0487067706,0.0487067709,0.0487067708,0.0487067708,0.0487067712,0.0487067707,0.0487067708,0.0487067708,0.0487067707,0.0487067709,0.0487067712,0.0487067710,0.0487067713,0.0487067707,14.2758037034,0.0487067707,0.0487067708
